"year","city","sport","discipline","athlete","country","gender","event","medal"
1988,"Seoul","Aquatics","Water polo","GIORGADZE Mikhail","URS","Men","Water Polo","Bronze"
1988,"Seoul","Aquatics","Water polo","GRISHIN Evgeni","URS","Men","Water Polo","Bronze"
1988,"Seoul","Aquatics","Water polo","IVANOV Mikhail","URS","Men","Water Polo","Bronze"
1988,"Seoul","Aquatics","Water polo","KOLOTOV Aleksandr","URS","Men","Water Polo","Bronze"
1988,"Seoul","Aquatics","Water polo","KOTENKO Sergei","URS","Men","Water Polo","Bronze"
1988,"Seoul","Aquatics","Water polo","MARKOCH Sergei","URS","Men","Water Polo","Bronze"
1988,"Seoul","Aquatics","Water polo","MENDYGALIEV Nurlan","URS","Men","Water Polo","Bronze"
1988,"Seoul","Aquatics","Water polo","MSCHVENIERADZE Georgi","URS","Men","Water Polo","Bronze"
1988,"Seoul","Aquatics","Water polo","NAUMOV Sergey","URS","Men","Water Polo","Bronze"
1988,"Seoul","Aquatics","Water polo","SHARONOV Evgeni","URS","Men","Water Polo","Bronze"
1988,"Seoul","Aquatics","Water polo","SMIRNOV Nikolai","URS","Men","Water Polo","Bronze"
1988,"Seoul","Aquatics","Water polo","ANDRIC Dragan","YUG","Men","Water Polo","Gold"
1988,"Seoul","Aquatics","Water polo","BEZMALINOVIC Mislav","YUG","Men","Water Polo","Gold"
1988,"Seoul","Aquatics","Water polo","BUKIC Perica","YUG","Men","Water Polo","Gold"
1988,"Seoul","Aquatics","Water polo","DJUHO Veselin","YUG","Men","Water Polo","Gold"
1988,"Seoul","Aquatics","Water polo","GOCANIN Igor","YUG","Men","Water Polo","Gold"
1988,"Seoul","Aquatics","Water polo","LUSIC Deni","YUG","Men","Water Polo","Gold"
1988,"Seoul","Aquatics","Water polo","MILANOVIC Igor","YUG","Men","Water Polo","Gold"
1988,"Seoul","Aquatics","Water polo","PASKVALIN Tomislav","YUG","Men","Water Polo","Gold"
1988,"Seoul","Aquatics","Water polo","POSINKOVIC Renco","YUG","Men","Water Polo","Gold"
1988,"Seoul","Aquatics","Water polo","RADJENOVIC Goran","YUG","Men","Water Polo","Gold"
1988,"Seoul","Aquatics","Water polo","SIMENC Dubravko","YUG","Men","Water Polo","Gold"
1988,"Seoul","Aquatics","Water polo","SOSTAR Aleksandar","YUG","Men","Water Polo","Gold"
1988,"Seoul","Aquatics","Water polo","VICEVIC Mirko","YUG","Men","Water Polo","Gold"
1988,"Seoul","Aquatics","Water polo","BERGESON James Hubter","USA","Men","Water Polo","Silver"
1988,"Seoul","Aquatics","Water polo","BOYER Gregory Vartl","USA","Men","Water Polo","Silver"
1988,"Seoul","Aquatics","Water polo","CAMPBELL George Peter","USA","Men","Water Polo","Silver"
1988,"Seoul","Aquatics","Water polo","CAMPBELL Jeff","USA","Men","Water Polo","Silver"
1988,"Seoul","Aquatics","Water polo","CAMPBELL Jodocus David","USA","Men","Water Polo","Silver"
1988,"Seoul","Aquatics","Water polo","DUPLANTY Christopher","USA","Men","Water Polo","Silver"
1988,"Seoul","Aquatics","Water polo","EVANS Michael Scott","USA","Men","Water Polo","Silver"
1988,"Seoul","Aquatics","Water polo","KIMBELL Douglas Burns","USA","Men","Water Polo","Silver"
1988,"Seoul","Aquatics","Water polo","KLASS Edward Craig","USA","Men","Water Polo","Silver"
1988,"Seoul","Aquatics","Water polo","MOUCHAWAR Alan Edward","USA","Men","Water Polo","Silver"
1988,"Seoul","Aquatics","Water polo","ROBERTSON Kevin George","USA","Men","Water Polo","Silver"
1988,"Seoul","Aquatics","Water polo","SCHROEDER Terence Alan","USA","Men","Water Polo","Silver"
1988,"Seoul","Aquatics","Water polo","WILSON Craig Martin","USA","Men","Water Polo","Silver"
1988,"Seoul","Archery","Archery","ESHEEV Vladimir","URS","Men","Individual Fita Round","Bronze"
1988,"Seoul","Archery","Archery","BARRS Jay","USA","Men","Individual Fita Round","Gold"
1988,"Seoul","Archery","Archery","PARK Sung-Soo","KOR","Men","Individual Fita Round","Silver"
1988,"Seoul","Archery","Archery","YUN Young-Sook","KOR","Women","Individual Fita Round","Bronze"
1988,"Seoul","Archery","Archery","KIM Soo-Nyung","KOR","Women","Individual Fita Round","Gold"
1988,"Seoul","Archery","Archery","WANG Hee-Kyung","KOR","Women","Individual Fita Round","Silver"
1988,"Seoul","Archery","Archery","HALLARD Steven","GBR","Men","Teams Fita Round","Bronze"
1988,"Seoul","Archery","Archery","PRIESTMAN Richard John","GBR","Men","Teams Fita Round","Bronze"
1988,"Seoul","Archery","Archery","WATSON Leroy","GBR","Men","Teams Fita Round","Bronze"
1988,"Seoul","Archery","Archery","CHUN In-Soo","KOR","Men","Teams Fita Round","Gold"
1988,"Seoul","Archery","Archery","LEE Han-Sup","KOR","Men","Teams Fita Round","Gold"
1988,"Seoul","Archery","Archery","PARK Sung-Soo","KOR","Men","Teams Fita Round","Gold"
1988,"Seoul","Archery","Archery","BARRS Jay","USA","Men","Teams Fita Round","Silver"
1988,"Seoul","Archery","Archery","MCKINNEY Richard Lee","USA","Men","Teams Fita Round","Silver"
1988,"Seoul","Archery","Archery","PACE Darrell Owen","USA","Men","Teams Fita Round","Silver"
1988,"Seoul","Archery","Archery","OCHS Deborah Lynn","USA","Women","Teams Fita Round","Bronze"
1988,"Seoul","Archery","Archery","PARKER Denise","USA","Women","Teams Fita Round","Bronze"
1988,"Seoul","Archery","Archery","SKILLMAN Melanie Soltysik","USA","Women","Teams Fita Round","Bronze"
1988,"Seoul","Archery","Archery","KIM Soo-Nyung","KOR","Women","Teams Fita Round","Gold"
1988,"Seoul","Archery","Archery","WANG Hee-Kyung","KOR","Women","Teams Fita Round","Gold"
1988,"Seoul","Archery","Archery","YUN Young-Sook","KOR","Women","Teams Fita Round","Gold"
1988,"Seoul","Archery","Archery","HANDAYANI Lilies","INA","Women","Teams Fita Round","Silver"
1988,"Seoul","Archery","Archery","SAIMAN Nurfitriyana","INA","Women","Teams Fita Round","Silver"
1988,"Seoul","Archery","Archery","WARDHANI Kusuma","INA","Women","Teams Fita Round","Silver"
1988,"Seoul","Athletics","Athletics","KIMELI Kipkemboi","KEN","Men","10000M","Bronze"
1988,"Seoul","Athletics","Athletics","BOUTAYEB Moulay Brahim","MAR","Men","10000M","Gold"
1988,"Seoul","Athletics","Athletics","ANTIBO Salvatore","ITA","Men","10000M","Silver"
1988,"Seoul","Athletics","Athletics","ZHUPEEVA Elena","URS","Women","10000M","Bronze"
1988,"Seoul","Athletics","Athletics","BONDARENKO Olga","URS","Women","10000M","Gold"
1988,"Seoul","Athletics","Athletics","MCCOLGAN-LYNCH Elizabeth","GBR","Women","10000M","Silver"
1988,"Seoul","Athletics","Athletics","SMITH Calvin","USA","Men","100M","Bronze"
1988,"Seoul","Athletics","Athletics","LEWIS Carl","USA","Men","100M","Gold"
1988,"Seoul","Athletics","Athletics","CHRISTIE Linford","GBR","Men","100M","Silver"
1988,"Seoul","Athletics","Athletics","DRECHSLER Heike","GDR","Women","100M","Bronze"
1988,"Seoul","Athletics","Athletics","GRIFFITH-JOYNER Florence","USA","Women","100M","Gold"
1988,"Seoul","Athletics","Athletics","ASHFORD Evelyn","USA","Women","100M","Silver"
1988,"Seoul","Athletics","Athletics","ZACZKIEWICZ-REIDICK Claudia","FRG","Women","100M Hurdles","Bronze"
1988,"Seoul","Athletics","Athletics","DONKOVA Yordanka","BUL","Women","100M Hurdles","Gold"
1988,"Seoul","Athletics","Athletics","SIEBERT Gloria","GDR","Women","100M Hurdles","Silver"
1988,"Seoul","Athletics","Athletics","CAMPBELL Anthony Eugene","USA","Men","110M Hurdles","Bronze"
1988,"Seoul","Athletics","Athletics","KINGDOM Roger","USA","Men","110M Hurdles","Gold"
1988,"Seoul","Athletics","Athletics","JACKSON Colin","GBR","Men","110M Hurdles","Silver"
1988,"Seoul","Athletics","Athletics","HEROLD Jens-Peter","GDR","Men","1500M","Bronze"
1988,"Seoul","Athletics","Athletics","RONO Peter","KEN","Men","1500M","Gold"
1988,"Seoul","Athletics","Athletics","ELLIOTT Peter","GBR","Men","1500M","Silver"
1988,"Seoul","Athletics","Athletics","SAMOLENKO-DOROVSKIKH Tatyana","URS","Women","1500M","Bronze"
1988,"Seoul","Athletics","Athletics","IVAN Paula","ROU","Women","1500M","Gold"
1988,"Seoul","Athletics","Athletics","BAIKAUSKAITE Lailute","URS","Women","1500M","Silver"
1988,"Seoul","Athletics","Athletics","DA SILVA Robson","BRA","Men","200M","Bronze"
1988,"Seoul","Athletics","Athletics","DELOACH Joseph Nathaniel Jr.","USA","Men","200M","Gold"
1988,"Seoul","Athletics","Athletics","LEWIS Carl","USA","Men","200M","Silver"
1988,"Seoul","Athletics","Athletics","DRECHSLER Heike","GDR","Women","200M","Bronze"
1988,"Seoul","Athletics","Athletics","GRIFFITH-JOYNER Florence","USA","Women","200M","Gold"
1988,"Seoul","Athletics","Athletics","JACKSON SMALL Grace","JAM","Women","200M","Silver"
1988,"Seoul","Athletics","Athletics","DAMILANO Maurizio","ITA","Men","20KM Walk","Bronze"
1988,"Seoul","Athletics","Athletics","PRIBILINEC Jozef","TCH","Men","20KM Walk","Gold"
1988,"Seoul","Athletics","Athletics","WEIGEL Ronald","GDR","Men","20KM Walk","Silver"
1988,"Seoul","Athletics","Athletics","MURRAY Yvonne","GBR","Women","3000M","Bronze"
1988,"Seoul","Athletics","Athletics","SAMOLENKO-DOROVSKIKH Tatyana","URS","Women","3000M","Gold"
1988,"Seoul","Athletics","Athletics","IVAN Paula","ROU","Women","3000M","Silver"
1988,"Seoul","Athletics","Athletics","ROWLAND Mark Robert","GBR","Men","3000M Steeplechase","Bronze"
1988,"Seoul","Athletics","Athletics","KARIUKI Julius","KEN","Men","3000M Steeplechase","Gold"
1988,"Seoul","Athletics","Athletics","KOECH Peter","KEN","Men","3000M Steeplechase","Silver"
1988,"Seoul","Athletics","Athletics","EVERETT Daniel","USA","Men","400M","Bronze"
1988,"Seoul","Athletics","Athletics","LEWIS Steve","USA","Men","400M","Gold"
1988,"Seoul","Athletics","Athletics","REYNOLDS Harry Butch .","USA","Men","400M","Silver"
1988,"Seoul","Athletics","Athletics","NAZAROVA Olga","URS","Women","400M","Bronze"
1988,"Seoul","Athletics","Athletics","BRYZGINA Olga","URS","Women","400M","Gold"
1988,"Seoul","Athletics","Athletics","MÜLLER Petra","GDR","Women","400M","Silver"
1988,"Seoul","Athletics","Athletics","MOSES Edwin","USA","Men","400M Hurdles","Bronze"
1988,"Seoul","Athletics","Athletics","PHILLIPS Andre Lamar","USA","Men","400M Hurdles","Gold"
1988,"Seoul","Athletics","Athletics","DIA BA El Hadji Amadou","SEN","Men","400M Hurdles","Silver"
1988,"Seoul","Athletics","Athletics","FIEDLER Ellen","GDR","Women","400M Hurdles","Bronze"
1988,"Seoul","Athletics","Athletics","FLINTOFF-KING Deborah","AUS","Women","400M Hurdles","Gold"
1988,"Seoul","Athletics","Athletics","LEDOVSKAYA Tatiana","URS","Women","400M Hurdles","Silver"
1988,"Seoul","Athletics","Athletics","MARIE-ROSE Bruno","FRA","Men","4X100M Relay","Bronze"
1988,"Seoul","Athletics","Athletics","MORINIERE Max","FRA","Men","4X100M Relay","Bronze"
1988,"Seoul","Athletics","Athletics","QUENEHERVE Gilles","FRA","Men","4X100M Relay","Bronze"
1988,"Seoul","Athletics","Athletics","SANGOUMA Daniel","FRA","Men","4X100M Relay","Bronze"
1988,"Seoul","Athletics","Athletics","BRYZGIN Viktor","URS","Men","4X100M Relay","Gold"
1988,"Seoul","Athletics","Athletics","KRYLOV Vladimir","URS","Men","4X100M Relay","Gold"
1988,"Seoul","Athletics","Athletics","MURAVYOV Vladimir","URS","Men","4X100M Relay","Gold"
1988,"Seoul","Athletics","Athletics","SAVIN Vitaly","URS","Men","4X100M Relay","Gold"
1988,"Seoul","Athletics","Athletics","BUNNEY Elliot John","GBR","Men","4X100M Relay","Silver"
1988,"Seoul","Athletics","Athletics","CHRISTIE Linford","GBR","Men","4X100M Relay","Silver"
1988,"Seoul","Athletics","Athletics","MC FARLANE Michael","GBR","Men","4X100M Relay","Silver"
1988,"Seoul","Athletics","Athletics","REGIS John Paul Lyndon","GBR","Men","4X100M Relay","Silver"
1988,"Seoul","Athletics","Athletics","KONDRATIEVA Liudmila","URS","Women","4X100M Relay","Bronze"
1988,"Seoul","Athletics","Athletics","MALCHUGINA Galina","URS","Women","4X100M Relay","Bronze"
1988,"Seoul","Athletics","Athletics","VORONOVA Natalya","URS","Women","4X100M Relay","Bronze"
1988,"Seoul","Athletics","Athletics","ZHIROVA Marina","URS","Women","4X100M Relay","Bronze"
1988,"Seoul","Athletics","Athletics","ASHFORD Evelyn","USA","Women","4X100M Relay","Gold"
1988,"Seoul","Athletics","Athletics","BROWN Alice Regina","USA","Women","4X100M Relay","Gold"
1988,"Seoul","Athletics","Athletics","ECHOLS Sheila","USA","Women","4X100M Relay","Gold"
1988,"Seoul","Athletics","Athletics","GRIFFITH-JOYNER Florence","USA","Women","4X100M Relay","Gold"
1988,"Seoul","Athletics","Athletics","AUERSWALD-LANGE Ingrid","GDR","Women","4X100M Relay","Silver"
1988,"Seoul","Athletics","Athletics","BEHRENDT Kerstin","GDR","Women","4X100M Relay","Silver"
1988,"Seoul","Athletics","Athletics","MÖLLER Silke","GDR","Women","4X100M Relay","Silver"
1988,"Seoul","Athletics","Athletics","OELSNER-GÖHR Marlies","GDR","Women","4X100M Relay","Silver"
1988,"Seoul","Athletics","Athletics","DOBELEIT Norbert","FRG","Men","4X400M Relay","Bronze"
1988,"Seoul","Athletics","Athletics","ITT Edgar","FRG","Men","4X400M Relay","Bronze"
1988,"Seoul","Athletics","Athletics","LUBKE Ralf","FRG","Men","4X400M Relay","Bronze"
1988,"Seoul","Athletics","Athletics","VAIHINGER Jörg","FRG","Men","4X400M Relay","Bronze"
1988,"Seoul","Athletics","Athletics","EVERETT Daniel","USA","Men","4X400M Relay","Gold"
1988,"Seoul","Athletics","Athletics","LEWIS Steve","USA","Men","4X400M Relay","Gold"
1988,"Seoul","Athletics","Athletics","REYNOLDS Harry Butch .","USA","Men","4X400M Relay","Gold"
1988,"Seoul","Athletics","Athletics","ROBINZINE Kevin Bernard","USA","Men","4X400M Relay","Gold"
1988,"Seoul","Athletics","Athletics","CAMERON Bertland","JAM","Men","4X400M Relay","Silver"
1988,"Seoul","Athletics","Athletics","DAVIS Howard","JAM","Men","4X400M Relay","Silver"
1988,"Seoul","Athletics","Athletics","GRAHAM Winthrop","JAM","Men","4X400M Relay","Silver"
1988,"Seoul","Athletics","Athletics","MORRIS Devon","JAM","Men","4X400M Relay","Silver"
1988,"Seoul","Athletics","Athletics","BUSCH Sabine","GDR","Women","4X400M Relay","Bronze"
1988,"Seoul","Athletics","Athletics","EMMELMANN Kirsten","GDR","Women","4X400M Relay","Bronze"
1988,"Seoul","Athletics","Athletics","MÜLLER Petra","GDR","Women","4X400M Relay","Bronze"
1988,"Seoul","Athletics","Athletics","NEUBAUER Dagmar","GDR","Women","4X400M Relay","Bronze"
1988,"Seoul","Athletics","Athletics","BRYZGINA Olga","URS","Women","4X400M Relay","Gold"
1988,"Seoul","Athletics","Athletics","LEDOVSKAYA Tatiana","URS","Women","4X400M Relay","Gold"
1988,"Seoul","Athletics","Athletics","NAZAROVA Olga","URS","Women","4X400M Relay","Gold"
1988,"Seoul","Athletics","Athletics","PINIGINA Mariya","URS","Women","4X400M Relay","Gold"
1988,"Seoul","Athletics","Athletics","BRISCO-HOOKS Valerie Ann","USA","Women","4X400M Relay","Silver"
1988,"Seoul","Athletics","Athletics","DIXON Diane Lynn","USA","Women","4X400M Relay","Silver"
1988,"Seoul","Athletics","Athletics","GRIFFITH-JOYNER Florence","USA","Women","4X400M Relay","Silver"
1988,"Seoul","Athletics","Athletics","HOWARD-HILL Denean Elizabeth","USA","Women","4X400M Relay","Silver"
1988,"Seoul","Athletics","Athletics","KUNZE Hansjörg","GDR","Men","5000M","Bronze"
1988,"Seoul","Athletics","Athletics","NGUGI John","KEN","Men","5000M","Gold"
1988,"Seoul","Athletics","Athletics","BAUMANN Dieter","FRG","Men","5000M","Silver"
1988,"Seoul","Athletics","Athletics","GAUDER Hartwig","GDR","Men","50KM Walk","Bronze"
1988,"Seoul","Athletics","Athletics","IVANENKO Vyacheslav","URS","Men","50KM Walk","Gold"
1988,"Seoul","Athletics","Athletics","WEIGEL Ronald","GDR","Men","50KM Walk","Silver"
1988,"Seoul","Athletics","Athletics","AOUITA Said","MAR","Men","800M","Bronze"
1988,"Seoul","Athletics","Athletics","ERENG Paul","KEN","Men","800M","Gold"
1988,"Seoul","Athletics","Athletics","CRUZ Joaquim","BRA","Men","800M","Silver"
1988,"Seoul","Athletics","Athletics","GALLAGHER Kimberley Ann","USA","Women","800M","Bronze"
1988,"Seoul","Athletics","Athletics","WODARS Sigrun","GDR","Women","800M","Gold"
1988,"Seoul","Athletics","Athletics","WACHTEL Christine","GDR","Women","800M","Silver"
1988,"Seoul","Athletics","Athletics","STEEN David","CAN","Men","Decathlon","Bronze"
1988,"Seoul","Athletics","Athletics","SCHENK Christian","GDR","Men","Decathlon","Gold"
1988,"Seoul","Athletics","Athletics","VOSS Torsten","GDR","Men","Decathlon","Silver"
1988,"Seoul","Athletics","Athletics","DANNEBERG Rolf","FRG","Men","Discus Throw","Bronze"
1988,"Seoul","Athletics","Athletics","SCHULT Jürgen","GDR","Men","Discus Throw","Gold"
1988,"Seoul","Athletics","Athletics","UBARTAS Romas","URS","Men","Discus Throw","Silver"
1988,"Seoul","Athletics","Athletics","KHRISTOVA Tzvetanka Pavlova","BUL","Women","Discus Throw","Bronze"
1988,"Seoul","Athletics","Athletics","HELLMANN Martina","GDR","Women","Discus Throw","Gold"
1988,"Seoul","Athletics","Athletics","GANSKY Diana","GDR","Women","Discus Throw","Silver"
1988,"Seoul","Athletics","Athletics","TAMM Yuri","URS","Men","Hammer Throw","Bronze"
1988,"Seoul","Athletics","Athletics","LITVINOV Sergei","URS","Men","Hammer Throw","Gold"
1988,"Seoul","Athletics","Athletics","SEDYKH Yuri","URS","Men","Hammer Throw","Silver"
1988,"Seoul","Athletics","Athletics","BEHMER Anke","GDR","Women","Heptathlon","Bronze"
1988,"Seoul","Athletics","Athletics","JOYNER-KERSEE Jackie","USA","Women","Heptathlon","Gold"
1988,"Seoul","Athletics","Athletics","JOHN Sabine","GDR","Women","Heptathlon","Silver"
1988,"Seoul","Athletics","Athletics","POVARNITSIN Rudolf","URS","Men","High Jump","Bronze"
1988,"Seoul","Athletics","Athletics","SJÖBERG Patrick","SWE","Men","High Jump","Bronze"
1988,"Seoul","Athletics","Athletics","AVDEENKO Gennadi","URS","Men","High Jump","Gold"
1988,"Seoul","Athletics","Athletics","CONWAY Hollis","USA","Men","High Jump","Silver"
1988,"Seoul","Athletics","Athletics","BYKOVA Tamara","URS","Women","High Jump","Bronze"
1988,"Seoul","Athletics","Athletics","RITTER Dorothy Louise","USA","Women","High Jump","Gold"
1988,"Seoul","Athletics","Athletics","KOSTADINOVA Stefka","BUL","Women","High Jump","Silver"
1988,"Seoul","Athletics","Athletics","RATY Seppo Henrik","FIN","Men","Javelin Throw","Bronze"
1988,"Seoul","Athletics","Athletics","KORJUS Tapio","FIN","Men","Javelin Throw","Gold"
1988,"Seoul","Athletics","Athletics","ZELEZNY Jan","TCH","Men","Javelin Throw","Silver"
1988,"Seoul","Athletics","Athletics","KOCH Beate","GDR","Women","Javelin Throw","Bronze"
1988,"Seoul","Athletics","Athletics","FELKE-MEIER Petra","GDR","Women","Javelin Throw","Gold"
1988,"Seoul","Athletics","Athletics","WHITBREAD Fatima","GBR","Women","Javelin Throw","Silver"
1988,"Seoul","Athletics","Athletics","MYRICKS Lawrence Ellwyne","USA","Men","Long Jump","Bronze"
1988,"Seoul","Athletics","Athletics","LEWIS Carl","USA","Men","Long Jump","Gold"
1988,"Seoul","Athletics","Athletics","POWELL Michael Anthony","USA","Men","Long Jump","Silver"
1988,"Seoul","Athletics","Athletics","CHISTYAKOVA Galina","URS","Women","Long Jump","Bronze"
1988,"Seoul","Athletics","Athletics","JOYNER-KERSEE Jackie","USA","Women","Long Jump","Gold"
1988,"Seoul","Athletics","Athletics","DRECHSLER Heike","GDR","Women","Long Jump","Silver"
1988,"Seoul","Athletics","Athletics","AHMED SALAH Hussein","DJI","Men","Marathon","Bronze"
1988,"Seoul","Athletics","Athletics","BORDIN Gelindo","ITA","Men","Marathon","Gold"
1988,"Seoul","Athletics","Athletics","WAKIIHURI Douglas","KEN","Men","Marathon","Silver"
1988,"Seoul","Athletics","Athletics","DÖRRE Katrin","GDR","Women","Marathon","Bronze"
1988,"Seoul","Athletics","Athletics","MOTA Rosa","POR","Women","Marathon","Gold"
1988,"Seoul","Athletics","Athletics","MARTIN-ONDIEKI-O'DEA Lisa","AUS","Women","Marathon","Silver"
1988,"Seoul","Athletics","Athletics","EGOROV Grigori","URS","Men","Pole Vault","Bronze"
1988,"Seoul","Athletics","Athletics","BUBKA Sergey","URS","Men","Pole Vault","Gold"
1988,"Seoul","Athletics","Athletics","GATAULLIN Rodion","URS","Men","Pole Vault","Silver"
1988,"Seoul","Athletics","Athletics","GÜNTHÖR Werner","SUI","Men","Shot Put","Bronze"
1988,"Seoul","Athletics","Athletics","TIMMERMANN Ulf","GDR","Men","Shot Put","Gold"
1988,"Seoul","Athletics","Athletics","BARNES Eric Randolph","USA","Men","Shot Put","Silver"
1988,"Seoul","Athletics","Athletics","LI Mei-Su","CHN","Women","Shot Put","Bronze"
1988,"Seoul","Athletics","Athletics","LISOVSKAYA Natalya","URS","Women","Shot Put","Gold"
1988,"Seoul","Athletics","Athletics","NEIMKE Kathrin","GDR","Women","Shot Put","Silver"
1988,"Seoul","Athletics","Athletics","KOVALENKO Alexandre","URS","Men","Triple Jump","Bronze"
1988,"Seoul","Athletics","Athletics","MARKOV Kristo Gantchev","BUL","Men","Triple Jump","Gold"
1988,"Seoul","Athletics","Athletics","LAPSHIN Igor","URS","Men","Triple Jump","Silver"
1988,"Seoul","Basketball","Basketball","ANDERSON William Lloyd","USA","Men","Basketball","Bronze"
1988,"Seoul","Basketball","Basketball","AUGMON Stacey O.","USA","Men","Basketball","Bronze"
1988,"Seoul","Basketball","Basketball","COLES Vernell E.","USA","Men","Basketball","Bronze"
1988,"Seoul","Basketball","Basketball","GRAYER Jeffrey","USA","Men","Basketball","Bronze"
1988,"Seoul","Basketball","Basketball","HAWKINS Hersey","USA","Men","Basketball","Bronze"
1988,"Seoul","Basketball","Basketball","MAJERLE Daniel Lewis","USA","Men","Basketball","Bronze"
1988,"Seoul","Basketball","Basketball","MANNING Danniel Ricardo","USA","Men","Basketball","Bronze"
1988,"Seoul","Basketball","Basketball","REID Herman J.R. Jr.","USA","Men","Basketball","Bronze"
1988,"Seoul","Basketball","Basketball","RICHMOND Mitchell J.","USA","Men","Basketball","Bronze"
1988,"Seoul","Basketball","Basketball","ROBINSON David Maurice","USA","Men","Basketball","Bronze"
1988,"Seoul","Basketball","Basketball","SMITH Charles Daniel","USA","Men","Basketball","Bronze"
1988,"Seoul","Basketball","Basketball","SMITH Charles Edward Iv","USA","Men","Basketball","Bronze"
1988,"Seoul","Basketball","Basketball","BELOSTENNYI Aleksandr","URS","Men","Basketball","Gold"
1988,"Seoul","Basketball","Basketball","GOBOROV Valeri","URS","Men","Basketball","Gold"
1988,"Seoul","Basketball","Basketball","KHOMICHUS Valdemaras","URS","Men","Basketball","Gold"
1988,"Seoul","Basketball","Basketball","KURTINAITIS Rimas","URS","Men","Basketball","Gold"
1988,"Seoul","Basketball","Basketball","MARCHULENIS Raimundas","URS","Men","Basketball","Gold"
1988,"Seoul","Basketball","Basketball","MIGLIENIKS Igors","URS","Men","Basketball","Gold"
1988,"Seoul","Basketball","Basketball","PANKRASHKIN Viktor","URS","Men","Basketball","Gold"
1988,"Seoul","Basketball","Basketball","SABONIS Arvydas","URS","Men","Basketball","Gold"
1988,"Seoul","Basketball","Basketball","SOOK Tiit","URS","Men","Basketball","Gold"
1988,"Seoul","Basketball","Basketball","TARAKANOV Sergei","URS","Men","Basketball","Gold"
1988,"Seoul","Basketball","Basketball","TIKHONENKO Valeri","URS","Men","Basketball","Gold"
1988,"Seoul","Basketball","Basketball","VOLKOV Aleksandr","URS","Men","Basketball","Gold"
1988,"Seoul","Basketball","Basketball","ARAPOVIC Franjo","YUG","Men","Basketball","Silver"
1988,"Seoul","Basketball","Basketball","CUTURA Zoran","YUG","Men","Basketball","Silver"
1988,"Seoul","Basketball","Basketball","CVJETICANIN Danko","YUG","Men","Basketball","Silver"
1988,"Seoul","Basketball","Basketball","DIVAC Vladimir","YUG","Men","Basketball","Silver"
1988,"Seoul","Basketball","Basketball","KUKOC Toni","YUG","Men","Basketball","Silver"
1988,"Seoul","Basketball","Basketball","OBRADOVIC Zeljko","YUG","Men","Basketball","Silver"
1988,"Seoul","Basketball","Basketball","PASPALJ Zarko","YUG","Men","Basketball","Silver"
1988,"Seoul","Basketball","Basketball","PETROVIC Drazen","YUG","Men","Basketball","Silver"
1988,"Seoul","Basketball","Basketball","RADJA Dino","YUG","Men","Basketball","Silver"
1988,"Seoul","Basketball","Basketball","RADULOVIC Zdravko","YUG","Men","Basketball","Silver"
1988,"Seoul","Basketball","Basketball","VRANKOVIC Stojan","YUG","Men","Basketball","Silver"
1988,"Seoul","Basketball","Basketball","ZDOVC Juri","YUG","Men","Basketball","Silver"
1988,"Seoul","Basketball","Basketball","BAREL Olessya","URS","Women","Basketball","Bronze"
1988,"Seoul","Basketball","Basketball","BURYAKINA Olga","URS","Women","Basketball","Bronze"
1988,"Seoul","Basketball","Basketball","GERLITS Irina","URS","Women","Basketball","Bronze"
1988,"Seoul","Basketball","Basketball","KUDASHOVA Elena","URS","Women","Basketball","Bronze"
1988,"Seoul","Basketball","Basketball","LEONOVA Aleksandra","URS","Women","Basketball","Bronze"
1988,"Seoul","Basketball","Basketball","MINKH Irina","URS","Women","Basketball","Bronze"
1988,"Seoul","Basketball","Basketball","SAVITSKAYA Galina","URS","Women","Basketball","Bronze"
1988,"Seoul","Basketball","Basketball","SUMNIKOVA Irina","URS","Women","Basketball","Bronze"
1988,"Seoul","Basketball","Basketball","TUOMAITE Vitaliya","URS","Women","Basketball","Bronze"
1988,"Seoul","Basketball","Basketball","YAKOVLEVA Olga","URS","Women","Basketball","Bronze"
1988,"Seoul","Basketball","Basketball","ZASULSKAYA Natalya","URS","Women","Basketball","Bronze"
1988,"Seoul","Basketball","Basketball","ZHEVKOVA Olga","URS","Women","Basketball","Bronze"
1988,"Seoul","Basketball","Basketball","BROWN Cynthia Louise","USA","Women","Basketball","Gold"
1988,"Seoul","Basketball","Basketball","BULLETT Victoria","USA","Women","Basketball","Gold"
1988,"Seoul","Basketball","Basketball","COOPER Cynthia Lynne","USA","Women","Basketball","Gold"
1988,"Seoul","Basketball","Basketball","DONOVAN Anne Theresa","USA","Women","Basketball","Gold"
1988,"Seoul","Basketball","Basketball","EDWARDS Teresa","USA","Women","Basketball","Gold"
1988,"Seoul","Basketball","Basketball","ETHRIDGE Mary Camille","USA","Women","Basketball","Gold"
1988,"Seoul","Basketball","Basketball","GILLOM Jennifer","USA","Women","Basketball","Gold"
1988,"Seoul","Basketball","Basketball","GORDON Bridgette C.","USA","Women","Basketball","Gold"
1988,"Seoul","Basketball","Basketball","LLOYD Andrea Lane","USA","Women","Basketball","Gold"
1988,"Seoul","Basketball","Basketball","MCCLAIN Katrina Felicia","USA","Women","Basketball","Gold"
1988,"Seoul","Basketball","Basketball","MCCONNELL Suzanne","USA","Women","Basketball","Gold"
1988,"Seoul","Basketball","Basketball","WEATHERSPOON Teresa","USA","Women","Basketball","Gold"
