"payment_id","customer_id","staff_id","rental_id","amount","payment_date"
10423,385,2,3878,8.99,"2005-07-06T18:27:09.000Z"
10424,385,2,3953,0.99,"2005-07-06T21:54:55.000Z"
10425,385,1,4714,6.99,"2005-07-08T12:12:48.000Z"
10426,385,1,5783,2.99,"2005-07-10T13:55:33.000Z"
10427,385,1,6445,4.99,"2005-07-12T00:37:02.000Z"
10428,385,2,6933,4.99,"2005-07-26T23:09:23.000Z"
10429,385,2,7776,0.99,"2005-07-28T07:04:36.000Z"
10430,385,1,8346,2.99,"2005-07-29T04:48:22.000Z"
10431,385,1,8518,2.99,"2005-07-29T10:05:27.000Z"
10432,385,1,9570,2.99,"2005-07-31T02:40:37.000Z"
10433,385,1,9704,4.99,"2005-07-31T07:39:32.000Z"
10434,385,1,10557,0.99,"2005-08-01T12:59:24.000Z"
10435,385,1,10636,3.99,"2005-08-01T15:40:35.000Z"
10436,385,1,10655,4.99,"2005-08-01T16:33:27.000Z"
10437,385,1,11021,2.99,"2005-08-02T05:30:11.000Z"
10438,385,1,11559,2.99,"2005-08-17T01:20:26.000Z"
10439,385,2,12310,2.99,"2005-08-18T06:02:34.000Z"
10440,385,2,12686,8.99,"2005-08-18T19:55:09.000Z"
10441,385,2,13062,7.99,"2005-08-19T09:44:17.000Z"
10442,385,1,13117,0.99,"2005-08-19T11:33:20.000Z"
10443,385,1,15488,6.99,"2005-08-23T02:06:01.000Z"
10444,386,1,583,7.99,"2005-05-28T11:48:55.000Z"
10445,386,2,1585,3.99,"2005-06-16T04:51:13.000Z"
10446,386,1,1608,2.99,"2005-06-16T06:28:57.000Z"
10447,386,2,1819,5.99,"2005-06-16T21:32:50.000Z"
10448,386,1,2732,0.99,"2005-06-19T15:19:39.000Z"
10449,386,1,3351,2.99,"2005-06-21T11:21:39.000Z"
10450,386,2,3783,6.99,"2005-07-06T13:57:31.000Z"
10451,386,1,4189,8.99,"2005-07-07T10:51:07.000Z"
10452,386,1,5524,0.99,"2005-07-10T01:49:24.000Z"
10453,386,1,5953,2.99,"2005-07-10T23:21:35.000Z"
10454,386,1,6037,4.99,"2005-07-11T03:06:54.000Z"
10455,386,1,6222,2.99,"2005-07-11T13:25:49.000Z"
10456,386,2,6261,2.99,"2005-07-11T15:28:34.000Z"
10457,386,1,6324,3.99,"2005-07-11T19:02:34.000Z"
10458,386,2,6715,4.99,"2005-07-12T13:32:28.000Z"
10459,386,2,8340,4.99,"2005-07-29T04:41:44.000Z"
10460,386,1,8751,2.99,"2005-07-29T19:14:39.000Z"
10461,386,2,9602,0.99,"2005-07-31T03:42:51.000Z"
10462,386,1,9686,5.99,"2005-07-31T06:50:06.000Z"
10463,386,1,10572,4.99,"2005-08-01T13:26:53.000Z"
10464,386,2,10618,3.99,"2005-08-01T15:06:38.000Z"
10465,386,1,10715,2.99,"2005-08-01T18:51:48.000Z"
10466,386,2,11128,2.99,"2005-08-02T09:03:25.000Z"
10467,386,2,11695,4.99,"2005-08-17T07:01:08.000Z"
10468,386,2,12961,2.99,"2005-08-19T06:22:37.000Z"
10469,386,1,13716,3.99,"2005-08-20T09:48:32.000Z"
10470,386,1,13764,2.99,"2005-08-20T11:38:16.000Z"
10471,386,2,13869,6.99,"2005-08-20T15:08:57.000Z"
10472,386,1,15949,0.99,"2005-08-23T19:06:04.000Z"
10473,387,2,302,4.99,"2005-05-26T21:13:46.000Z"
10474,387,1,697,7.99,"2005-05-29T02:04:04.000Z"
10475,387,1,841,4.99,"2005-05-30T00:31:17.000Z"
10476,387,1,1127,3.99,"2005-05-31T17:45:49.000Z"
10477,387,1,1464,0.99,"2005-06-15T20:38:14.000Z"
10478,387,2,1465,0.99,"2005-06-15T20:43:08.000Z"
10479,387,1,2068,0.99,"2005-06-17T16:11:46.000Z"
10480,387,2,2100,0.99,"2005-06-17T18:53:21.000Z"
10481,387,2,2981,5.99,"2005-06-20T08:35:17.000Z"
10482,387,2,3378,4.99,"2005-06-21T13:51:28.000Z"
10483,387,2,6216,4.99,"2005-07-11T12:57:05.000Z"
10484,387,2,6456,6.99,"2005-07-12T01:05:11.000Z"
10485,387,1,6517,5.99,"2005-07-12T03:52:39.000Z"
10486,387,1,7497,0.99,"2005-07-27T20:05:27.000Z"
10487,387,1,8090,2.99,"2005-07-28T18:27:29.000Z"
10488,387,1,10564,0.99,"2005-08-01T13:07:34.000Z"
10489,387,1,10838,4.99,"2005-08-01T23:36:10.000Z"
10490,387,2,11682,2.99,"2005-08-17T06:13:40.000Z"
10491,387,2,12153,4.99,"2005-08-18T00:22:30.000Z"
10492,387,1,12936,6.99,"2005-08-19T05:25:06.000Z"
10493,387,2,13034,2.99,"2005-08-19T08:41:29.000Z"
10494,387,1,13082,5.99,"2005-08-19T10:19:19.000Z"
10495,387,2,13645,0.99,"2005-08-20T07:47:05.000Z"
10496,387,2,13772,4.99,"2005-08-20T11:47:52.000Z"
10497,387,2,14279,5.99,"2005-08-21T06:39:08.000Z"
10498,387,2,14979,0.99,"2005-08-22T07:16:36.000Z"
10499,388,2,21,4.99,"2005-05-25T01:59:46.000Z"
10500,388,2,411,4.99,"2005-05-27T14:14:14.000Z"
10501,388,2,1276,6.99,"2005-06-15T08:00:13.000Z"
10502,388,1,2145,0.99,"2005-06-17T22:10:36.000Z"
10503,388,1,2537,5.99,"2005-06-19T01:52:21.000Z"
10504,388,1,2692,4.99,"2005-06-19T13:08:19.000Z"
10505,388,2,3159,7.99,"2005-06-20T21:11:50.000Z"
10506,388,2,4947,5.99,"2005-07-08T22:49:37.000Z"
10507,388,2,5899,2.99,"2005-07-10T20:21:52.000Z"
10508,388,2,6321,2.99,"2005-07-11T18:51:02.000Z"
10509,388,1,6452,2.99,"2005-07-12T00:57:31.000Z"
10510,388,2,7985,5.99,"2005-07-28T14:29:01.000Z"
10511,388,2,8456,3.99,"2005-07-29T07:58:31.000Z"
10512,388,2,9213,0.99,"2005-07-30T13:07:11.000Z"
10513,388,2,9368,2.99,"2005-07-30T18:50:53.000Z"
10514,388,2,9840,2.99,"2005-07-31T12:23:18.000Z"
10515,388,2,9940,0.99,"2005-07-31T15:29:06.000Z"
10516,388,2,10044,2.99,"2005-07-31T19:02:33.000Z"
10517,388,2,11604,0.99,"2005-08-17T03:28:27.000Z"
10518,388,2,12044,0.99,"2005-08-17T20:39:37.000Z"
10519,388,1,12068,2.99,"2005-08-17T21:37:08.000Z"
10520,388,2,12267,6.99,"2005-08-18T04:24:30.000Z"
10521,388,2,12497,4.99,"2005-08-18T12:58:40.000Z"
10522,388,2,12646,2.99,"2005-08-18T18:25:06.000Z"
10523,388,1,12749,2.99,"2005-08-18T22:31:21.000Z"
10524,388,1,12977,4.99,"2005-08-19T06:55:33.000Z"
10525,388,1,14273,10.99,"2005-08-21T06:26:48.000Z"
10526,388,2,14853,5.99,"2005-08-22T02:26:33.000Z"
10527,388,2,15660,5.99,"2005-08-23T08:51:21.000Z"
10528,388,1,12891,0.99,"2006-02-14T15:16:03.000Z"
10529,389,1,998,4.99,"2005-05-31T00:16:57.000Z"
10530,389,1,1763,4.99,"2005-06-16T17:51:01.000Z"
10531,389,1,1946,4.99,"2005-06-17T07:58:39.000Z"
10532,389,1,2552,3.99,"2005-06-19T03:01:29.000Z"
10533,389,2,3527,0.99,"2005-07-06T01:11:08.000Z"
10534,389,1,4443,6.99,"2005-07-07T23:05:53.000Z"
10535,389,1,5249,0.99,"2005-07-09T13:33:53.000Z"
10536,389,2,5626,3.99,"2005-07-10T05:49:35.000Z"
10537,389,2,6104,2.99,"2005-07-11T07:01:35.000Z"
10538,389,1,6600,3.99,"2005-07-12T07:41:48.000Z"
10539,389,1,7029,4.99,"2005-07-27T02:57:43.000Z"
10540,389,1,7896,8.99,"2005-07-28T11:00:58.000Z"
10541,389,2,7977,4.99,"2005-07-28T14:15:54.000Z"
10542,389,1,8338,6.99,"2005-07-29T04:40:39.000Z"
10543,389,1,8887,4.99,"2005-07-30T00:36:54.000Z"
10544,389,1,10217,4.99,"2005-08-01T01:07:27.000Z"
10545,389,1,10949,2.99,"2005-08-02T03:24:04.000Z"
10546,389,2,11348,4.99,"2005-08-02T17:18:38.000Z"
10547,389,2,11441,2.99,"2005-08-02T20:25:41.000Z"
10548,389,2,11944,3.99,"2005-08-17T17:02:42.000Z"
10549,389,2,12069,4.99,"2005-08-17T21:39:40.000Z"
10550,389,2,14493,7.99,"2005-08-21T14:01:44.000Z"
10551,389,1,14578,2.99,"2005-08-21T16:53:38.000Z"
10552,389,1,14777,2.99,"2005-08-21T23:55:50.000Z"
10553,389,1,15462,5.99,"2005-08-23T01:14:01.000Z"
10554,389,2,16011,9.99,"2005-08-23T21:11:33.000Z"
10555,390,1,254,4.99,"2005-05-26T14:43:48.000Z"
10556,390,2,912,4.99,"2005-05-30T10:58:33.000Z"
10557,390,2,1539,5.99,"2005-06-16T01:11:25.000Z"
10558,390,2,1730,2.99,"2005-06-16T15:30:01.000Z"
10559,390,2,1893,2.99,"2005-06-17T04:18:37.000Z"
10560,390,1,2330,7.99,"2005-06-18T10:41:19.000Z"
10561,390,1,3147,5.99,"2005-06-20T20:25:17.000Z"
10562,390,1,3999,2.99,"2005-07-06T23:50:54.000Z"
10563,390,1,4022,4.99,"2005-07-07T01:50:06.000Z"
10564,390,2,4191,3.99,"2005-07-07T10:56:14.000Z"
10565,390,2,4310,2.99,"2005-07-07T17:30:56.000Z"
10566,390,1,4968,5.99,"2005-07-08T23:49:19.000Z"
10567,390,1,6215,4.99,"2005-07-11T12:52:36.000Z"
10568,390,1,6430,0.99,"2005-07-12T00:03:34.000Z"
10569,390,2,7515,3.99,"2005-07-27T20:52:37.000Z"
10570,390,1,7595,5.99,"2005-07-27T23:32:23.000Z"
10571,390,1,8493,0.99,"2005-07-29T09:04:31.000Z"
10572,390,1,9251,5.99,"2005-07-30T14:19:25.000Z"
10573,390,2,9314,2.99,"2005-07-30T17:05:19.000Z"
10574,390,1,9825,4.99,"2005-07-31T11:50:51.000Z"
10575,390,1,10061,4.99,"2005-07-31T19:23:25.000Z"
10576,390,1,12105,5.99,"2005-08-17T22:54:45.000Z"
10577,390,2,12803,2.99,"2005-08-19T00:28:21.000Z"
10578,390,1,13413,3.99,"2005-08-19T22:46:46.000Z"
10579,390,1,13473,4.99,"2005-08-20T01:03:50.000Z"
10580,390,1,13501,0.99,"2005-08-20T01:56:20.000Z"
10581,390,2,13546,3.99,"2005-08-20T03:50:24.000Z"
10582,390,2,13591,3.99,"2005-08-20T05:50:05.000Z"
10583,390,2,13618,7.99,"2005-08-20T06:36:46.000Z"
10584,390,2,13893,5.99,"2005-08-20T15:52:52.000Z"
10585,390,2,15222,4.99,"2005-08-22T17:12:30.000Z"
10586,390,2,15303,8.99,"2005-08-22T19:44:59.000Z"
10587,390,2,15376,4.99,"2005-08-22T22:21:35.000Z"
10588,391,2,73,4.99,"2005-05-25T11:00:07.000Z"
10589,391,1,210,2.99,"2005-05-26T08:14:15.000Z"
10590,391,1,317,5.99,"2005-05-26T23:23:56.000Z"
10591,391,2,870,2.99,"2005-05-30T04:25:47.000Z"
10592,391,1,891,7.99,"2005-05-30T07:43:12.000Z"
10593,391,2,1232,0.99,"2005-06-15T04:18:10.000Z"
10594,391,2,1931,0.99,"2005-06-17T06:51:56.000Z"
10595,391,1,2045,2.99,"2005-06-17T14:38:11.000Z"
10596,391,1,2690,2.99,"2005-06-19T13:00:02.000Z"
10597,391,2,3163,2.99,"2005-06-20T21:22:13.000Z"
10598,391,1,4188,5.99,"2005-07-07T10:45:29.000Z"
10599,391,1,4716,0.99,"2005-07-08T12:18:51.000Z"
10600,391,2,4753,0.99,"2005-07-08T14:18:41.000Z"
10601,391,2,5583,7.99,"2005-07-10T04:08:48.000Z"
10602,391,1,5599,4.99,"2005-07-10T04:52:04.000Z"
10603,391,1,6302,3.99,"2005-07-11T17:55:38.000Z"
10604,391,1,6463,2.99,"2005-07-12T01:16:11.000Z"
10605,391,2,8016,0.99,"2005-07-28T15:35:41.000Z"
10606,391,1,8908,0.99,"2005-07-30T01:26:05.000Z"
10607,391,2,8913,6.99,"2005-07-30T01:35:01.000Z"
10608,391,1,9225,0.99,"2005-07-30T13:29:47.000Z"
10609,391,1,10210,7.99,"2005-08-01T00:58:52.000Z"
10610,391,2,10406,2.99,"2005-08-01T07:37:05.000Z"
10611,391,1,11151,4.99,"2005-08-02T09:52:44.000Z"
10612,391,2,11434,2.99,"2005-08-02T20:13:14.000Z"
10613,391,1,11602,4.99,"2005-08-17T03:21:19.000Z"
10614,391,1,12090,0.99,"2005-08-17T22:21:43.000Z"
10615,391,1,12100,1.99,"2005-08-17T22:41:10.000Z"
10616,391,1,13980,2.99,"2005-08-20T19:04:40.000Z"
10617,391,1,14381,0.99,"2005-08-21T09:55:47.000Z"
10618,392,2,1530,6.99,"2005-06-16T00:38:07.000Z"
10619,392,2,1764,2.99,"2005-06-16T17:51:54.000Z"
10620,392,2,2289,2.99,"2005-06-18T07:29:43.000Z"
10621,392,2,2890,4.99,"2005-06-20T02:00:45.000Z"
10622,392,1,3566,2.99,"2005-07-06T03:08:51.000Z"
10623,392,2,6061,0.99,"2005-07-11T04:06:25.000Z"
10624,392,2,6406,2.99,"2005-07-11T22:55:27.000Z"
10625,392,1,7692,2.99,"2005-07-28T03:30:21.000Z"
10626,392,1,7981,1.99,"2005-07-28T14:18:25.000Z"
10627,392,1,8254,0.99,"2005-07-29T00:59:31.000Z"
10628,392,2,8612,9.99,"2005-07-29T13:28:20.000Z"
10629,392,2,10085,0.99,"2005-07-31T20:12:02.000Z"
10630,392,1,10435,4.99,"2005-08-01T08:50:51.000Z"
10631,392,1,11459,0.99,"2005-08-02T21:25:25.000Z"
10632,392,1,11686,2.99,"2005-08-17T06:39:30.000Z"
10633,392,2,12102,6.99,"2005-08-17T22:45:26.000Z"
10634,392,1,12368,6.99,"2005-08-18T07:57:38.000Z"
10635,392,2,12561,0.99,"2005-08-18T14:58:51.000Z"
10636,392,1,13629,4.99,"2005-08-20T07:04:07.000Z"
10637,392,2,14081,7.99,"2005-08-20T23:35:13.000Z"
10638,392,1,14223,5.99,"2005-08-21T04:51:51.000Z"
10639,392,2,14369,0.99,"2005-08-21T09:33:44.000Z"
10640,392,2,14438,5.99,"2005-08-21T11:51:10.000Z"
10641,393,1,599,4.99,"2005-05-28T14:05:57.000Z"
10642,393,2,886,0.99,"2005-05-30T06:54:51.000Z"
10643,393,1,1611,6.99,"2005-06-16T06:41:35.000Z"
10644,393,2,1915,1.99,"2005-06-17T05:28:28.000Z"
10645,393,2,2219,2.99,"2005-06-18T03:16:54.000Z"
10646,393,1,2319,4.99,"2005-06-18T09:24:22.000Z"
10647,393,2,3001,2.99,"2005-06-20T09:50:16.000Z"
10648,393,2,4275,2.99,"2005-07-07T14:43:51.000Z"
10649,393,2,4546,8.99,"2005-07-08T04:18:36.000Z"
10650,393,2,4632,5.99,"2005-07-08T08:38:57.000Z"
10651,393,2,4791,7.99,"2005-07-08T16:27:24.000Z"
10652,393,1,5099,4.99,"2005-07-09T06:14:30.000Z"
10653,393,1,6221,2.99,"2005-07-11T13:24:27.000Z"
10654,393,2,6513,0.99,"2005-07-12T03:44:43.000Z"
10655,393,1,6930,8.99,"2005-07-26T23:00:01.000Z"
10656,393,2,7486,0.99,"2005-07-27T19:29:24.000Z"
10657,393,2,8004,4.99,"2005-07-28T15:14:07.000Z"
10658,393,2,8448,0.99,"2005-07-29T07:41:54.000Z"
10659,393,2,9763,7.99,"2005-07-31T09:34:03.000Z"
10660,393,1,10158,1.99,"2005-07-31T22:40:31.000Z"
10661,393,2,12059,2.99,"2005-08-17T21:09:23.000Z"
10662,393,1,12113,1.99,"2005-08-17T23:01:00.000Z"
10663,393,1,12563,4.99,"2005-08-18T15:08:29.000Z"
10664,393,1,12676,0.99,"2005-08-18T19:34:40.000Z"
10665,393,1,13184,4.99,"2005-08-19T14:16:18.000Z"
10666,393,2,13357,4.99,"2005-08-19T21:02:59.000Z"
10667,393,2,13788,1.99,"2005-08-20T12:15:41.000Z"
10668,393,1,15132,2.99,"2005-08-22T13:11:25.000Z"
10669,393,2,15284,3.99,"2005-08-22T19:17:08.000Z"
10670,393,2,15527,0.99,"2005-08-23T03:44:51.000Z"
10671,393,2,16049,3.99,"2005-08-23T22:50:12.000Z"
10672,394,1,213,3.99,"2005-05-26T08:44:08.000Z"
10673,394,1,977,2.99,"2005-05-30T21:22:26.000Z"
10674,394,2,1324,4.99,"2005-06-15T11:02:45.000Z"
10675,394,2,3543,0.99,"2005-07-06T02:01:08.000Z"
10676,394,1,3873,6.99,"2005-07-06T18:03:16.000Z"
10677,394,2,4009,2.99,"2005-07-07T00:28:55.000Z"
10678,394,1,4307,6.99,"2005-07-07T17:20:39.000Z"
10679,394,2,5183,4.99,"2005-07-09T10:13:45.000Z"
10680,394,1,5535,4.99,"2005-07-10T02:27:42.000Z"
10681,394,2,6059,4.99,"2005-07-11T04:03:54.000Z"
10682,394,2,7445,3.99,"2005-07-27T17:57:15.000Z"
10683,394,1,9147,0.99,"2005-07-30T10:38:59.000Z"
10684,394,2,9864,0.99,"2005-07-31T13:06:54.000Z"
10685,394,1,10319,4.99,"2005-08-01T04:37:19.000Z"
10686,394,1,10603,0.99,"2005-08-01T14:30:35.000Z"
10687,394,1,10718,0.99,"2005-08-01T18:55:38.000Z"
10688,394,1,12080,4.99,"2005-08-17T22:08:04.000Z"
10689,394,1,12389,4.99,"2005-08-18T08:48:36.000Z"
10690,394,2,12510,9.99,"2005-08-18T13:22:25.000Z"
10691,394,2,13047,0.99,"2005-08-19T09:24:49.000Z"
10692,394,1,14605,0.99,"2005-08-21T17:56:06.000Z"
10693,394,2,13178,4.99,"2006-02-14T15:16:03.000Z"
10694,395,1,1270,0.99,"2005-06-15T07:30:22.000Z"
10695,395,1,1562,0.99,"2005-06-16T02:46:27.000Z"
10696,395,2,1603,0.99,"2005-06-16T06:14:03.000Z"
10697,395,1,3030,4.99,"2005-06-20T11:51:59.000Z"
10698,395,1,3310,0.99,"2005-06-21T08:04:51.000Z"
10699,395,1,3389,6.99,"2005-06-21T14:37:55.000Z"
10700,395,2,3684,0.99,"2005-07-06T09:29:22.000Z"
10701,395,1,4185,5.99,"2005-07-07T10:31:05.000Z"
10702,395,1,4393,4.99,"2005-07-07T21:12:36.000Z"
10703,395,1,5087,0.99,"2005-07-09T05:44:28.000Z"
10704,395,2,5136,0.99,"2005-07-09T07:55:01.000Z"
10705,395,1,7740,2.99,"2005-07-28T05:23:36.000Z"
10706,395,2,7986,7.99,"2005-07-28T14:30:13.000Z"
10707,395,1,11889,0.99,"2005-08-17T15:08:27.000Z"
10708,395,1,14471,5.99,"2005-08-21T13:10:40.000Z"
10709,395,2,14720,0.99,"2005-08-21T21:43:53.000Z"
10710,395,1,15698,2.99,"2005-08-23T10:11:40.000Z"
10711,395,1,15856,0.99,"2005-08-23T15:59:12.000Z"
10712,395,1,15970,4.99,"2005-08-23T19:54:24.000Z"
10713,396,2,641,5.99,"2005-05-28T18:45:47.000Z"
10714,396,2,1370,1.99,"2005-06-15T14:31:05.000Z"
10715,396,2,1385,4.99,"2005-06-15T15:28:23.000Z"
10716,396,2,1408,6.99,"2005-06-15T16:57:58.000Z"
10717,396,2,3909,6.99,"2005-07-06T19:54:41.000Z"
10718,396,1,5059,1.99,"2005-07-09T04:28:01.000Z"
10719,396,2,6335,2.99,"2005-07-11T19:25:15.000Z"
10720,396,2,6764,4.99,"2005-07-12T15:29:27.000Z"
10721,396,2,6771,2.99,"2005-07-12T15:54:40.000Z"
10722,396,2,7142,0.99,"2005-07-27T06:55:39.000Z"
10723,396,2,7313,2.99,"2005-07-27T13:11:57.000Z"
10724,396,2,8371,2.99,"2005-07-29T05:16:35.000Z"
10725,396,2,8807,2.99,"2005-07-29T21:36:59.000Z"
10726,396,1,9344,5.99,"2005-07-30T18:13:45.000Z"
10727,396,2,10120,2.99,"2005-07-31T21:24:24.000Z"
10728,396,2,10124,0.99,"2005-07-31T21:31:49.000Z"
10729,396,2,10195,6.99,"2005-08-01T00:34:42.000Z"
10730,396,2,10610,0.99,"2005-08-01T14:49:41.000Z"
10731,396,2,12393,5.99,"2005-08-18T09:02:41.000Z"
10732,396,1,12895,4.99,"2005-08-19T03:50:48.000Z"
10733,396,2,13355,4.99,"2005-08-19T20:59:19.000Z"
10734,396,1,14078,3.99,"2005-08-20T23:26:40.000Z"
10735,396,1,14169,4.99,"2005-08-21T03:00:31.000Z"
10736,396,1,14508,2.99,"2005-08-21T14:33:58.000Z"
10737,396,2,14778,5.99,"2005-08-21T23:56:30.000Z"
10738,396,1,14792,1.99,"2005-08-22T00:36:41.000Z"
10739,396,2,15198,7.99,"2005-08-22T16:15:33.000Z"
10740,397,2,1002,0.99,"2005-05-31T00:47:56.000Z"
10741,397,1,1769,5.99,"2005-06-16T18:07:48.000Z"
10742,397,2,3027,1.99,"2005-06-20T11:50:30.000Z"
10743,397,1,3489,5.99,"2005-07-05T23:33:40.000Z"
10744,397,1,4036,0.99,"2005-07-07T02:48:00.000Z"
10745,397,2,5103,4.99,"2005-07-09T06:34:40.000Z"
10746,397,2,5598,4.99,"2005-07-10T04:48:29.000Z"
10747,397,2,5763,4.99,"2005-07-10T12:58:12.000Z"
10748,397,2,6014,2.99,"2005-07-11T02:02:55.000Z"
10749,397,2,6266,2.99,"2005-07-11T15:45:39.000Z"
10750,397,1,6471,4.99,"2005-07-12T01:31:06.000Z"
10751,397,2,7356,2.99,"2005-07-27T14:47:35.000Z"
10752,397,2,7892,4.99,"2005-07-28T10:46:58.000Z"
10753,397,1,8103,6.99,"2005-07-28T18:50:14.000Z"
10754,397,1,9495,0.99,"2005-07-30T23:54:26.000Z"
10755,397,2,9608,1.99,"2005-07-31T03:51:52.000Z"
10756,397,1,10534,0.99,"2005-08-01T12:15:11.000Z"
10757,397,2,10598,4.99,"2005-08-01T14:23:36.000Z"
10758,397,1,10785,1.99,"2005-08-01T21:24:55.000Z"
10759,397,2,11511,4.99,"2005-08-16T23:39:59.000Z"
10760,397,2,12223,2.99,"2005-08-18T02:58:40.000Z"
10761,397,1,12276,0.99,"2005-08-18T04:43:22.000Z"
10762,397,2,12329,1.99,"2005-08-18T06:44:30.000Z"
10763,397,2,12700,0.99,"2005-08-18T20:24:46.000Z"
10764,397,2,12726,2.99,"2005-08-18T21:44:46.000Z"
10765,397,1,12772,4.99,"2005-08-18T23:29:25.000Z"
10766,397,2,14100,3.99,"2005-08-21T00:31:07.000Z"
10767,397,1,14790,6.99,"2005-08-22T00:34:17.000Z"
10768,397,1,15083,6.99,"2005-08-22T11:17:37.000Z"
10769,398,1,486,4.99,"2005-05-27T23:51:12.000Z"
10770,398,2,1228,2.99,"2005-06-15T03:50:36.000Z"
10771,398,1,2087,6.99,"2005-06-17T17:35:10.000Z"
10772,398,2,3141,9.99,"2005-06-20T19:55:47.000Z"
10773,398,2,5234,5.99,"2005-07-09T12:44:47.000Z"
10774,398,2,8119,3.99,"2005-07-28T19:23:15.000Z"
10775,398,2,8204,4.99,"2005-07-28T23:18:29.000Z"
10776,398,1,8428,7.99,"2005-07-29T07:10:14.000Z"
10777,398,1,9042,2.99,"2005-07-30T06:33:55.000Z"
10778,398,2,9281,5.99,"2005-07-30T15:15:51.000Z"
10779,398,1,9771,1.99,"2005-07-31T09:55:36.000Z"
10780,398,1,10230,2.99,"2005-08-01T01:49:36.000Z"
10781,398,2,11132,4.99,"2005-08-02T09:14:09.000Z"
10782,398,2,12528,2.99,"2005-08-18T13:52:41.000Z"
10783,398,2,13643,4.99,"2005-08-20T07:42:24.000Z"
10784,398,1,15189,3.99,"2005-08-22T15:56:42.000Z"
10785,399,2,10,5.99,"2005-05-25T00:02:21.000Z"
10786,399,2,694,6.99,"2005-05-29T01:49:43.000Z"
10787,399,2,883,4.99,"2005-05-30T06:21:05.000Z"
10788,399,2,2961,2.99,"2005-06-20T07:29:15.000Z"
10789,399,1,3036,5.99,"2005-06-20T12:18:31.000Z"
10790,399,2,4957,0.99,"2005-07-08T23:18:48.000Z"
10791,399,2,4981,4.99,"2005-07-09T00:29:29.000Z"
10792,399,1,5507,0.99,"2005-07-10T00:49:04.000Z"
10793,399,2,6006,2.99,"2005-07-11T01:38:42.000Z"
10794,399,2,6229,6.99,"2005-07-11T13:59:50.000Z"
10795,399,2,6674,4.99,"2005-07-12T11:51:54.000Z"
10796,399,2,8461,5.99,"2005-07-29T08:11:31.000Z"
10797,399,2,9728,2.99,"2005-07-31T08:40:54.000Z"
10798,399,2,10654,2.99,"2005-08-01T16:31:35.000Z"
10799,399,2,10960,5.99,"2005-08-02T03:46:18.000Z"
10800,399,1,11329,4.99,"2005-08-02T16:42:52.000Z"
10801,399,1,11953,3.99,"2005-08-17T17:16:42.000Z"
10802,399,1,13253,4.99,"2005-08-19T16:53:56.000Z"
10803,399,2,13293,4.99,"2005-08-19T18:35:52.000Z"
10804,399,1,15300,0.99,"2005-08-22T19:44:00.000Z"
10805,399,1,15468,4.99,"2005-08-23T01:25:30.000Z"
10806,400,1,95,3.99,"2005-05-25T16:12:52.000Z"
10807,400,2,171,6.99,"2005-05-26T03:14:15.000Z"
10808,400,2,516,1.99,"2005-05-28T03:11:47.000Z"
10809,400,2,894,5.99,"2005-05-30T08:31:31.000Z"
10810,400,2,1364,0.99,"2005-06-15T14:05:32.000Z"
10811,400,1,1917,3.99,"2005-06-17T05:36:07.000Z"
10812,400,2,1923,6.99,"2005-06-17T06:06:10.000Z"
10813,400,1,4573,6.99,"2005-07-08T05:38:46.000Z"
10814,400,1,4645,2.99,"2005-07-08T09:20:09.000Z"
10815,400,2,5212,6.99,"2005-07-09T11:37:47.000Z"
10816,400,2,5222,5.99,"2005-07-09T12:05:45.000Z"
10817,400,2,6790,5.99,"2005-07-12T16:34:59.000Z"
10818,400,2,6994,2.99,"2005-07-27T01:08:26.000Z"
10819,400,2,7296,2.99,"2005-07-27T12:39:48.000Z"
10820,400,1,7682,5.99,"2005-07-28T03:07:29.000Z"
10821,400,2,9177,5.99,"2005-07-30T11:52:40.000Z"
10822,400,2,9756,4.99,"2005-07-31T09:25:00.000Z"
10823,400,1,10187,2.99,"2005-08-01T00:15:49.000Z"
10824,400,2,10484,2.99,"2005-08-01T10:19:53.000Z"
10825,400,1,10711,0.99,"2005-08-01T18:45:09.000Z"
10826,400,2,11510,6.99,"2005-08-16T23:30:07.000Z"
10827,400,2,11530,2.99,"2005-08-17T00:29:00.000Z"
10828,400,1,11600,5.99,"2005-08-17T03:12:04.000Z"
10829,400,1,12514,2.99,"2005-08-18T13:33:55.000Z"
10830,400,2,13449,2.99,"2005-08-20T00:17:01.000Z"
10831,400,1,14775,2.99,"2005-08-21T23:53:07.000Z"
10832,400,2,15533,4.99,"2005-08-23T03:54:39.000Z"
10833,400,2,15988,4.99,"2005-08-23T20:23:08.000Z"
10834,401,2,167,4.99,"2005-05-26T02:50:31.000Z"
10835,401,2,446,4.99,"2005-05-27T18:48:41.000Z"
10836,401,2,811,1.99,"2005-05-29T19:30:42.000Z"
10837,401,1,4059,0.99,"2005-07-07T04:04:26.000Z"
10838,401,2,4292,7.99,"2005-07-07T15:48:38.000Z"
10839,401,2,5923,0.99,"2005-07-10T21:40:06.000Z"
10840,401,1,1,0.99,"2005-07-12T06:26:10.000Z"
10841,401,2,7651,4.99,"2005-07-28T01:48:32.000Z"
10842,401,1,8450,2.99,"2005-07-29T07:44:05.000Z"
10843,401,2,8669,2.99,"2005-07-29T15:44:55.000Z"
10844,401,1,8722,8.99,"2005-07-29T17:58:58.000Z"
10845,401,2,9701,4.99,"2005-07-31T07:32:21.000Z"
10846,401,2,10171,0.99,"2005-07-31T23:29:05.000Z"
