"payment_id","customer_id","staff_id","rental_id","amount","payment_date"
7090,262,1,14180,4.99,"2005-08-21T03:16:15.000Z"
7091,262,2,14465,3.99,"2005-08-21T12:54:22.000Z"
7092,262,2,14834,6.99,"2005-08-22T01:45:58.000Z"
7093,262,2,15270,3.99,"2005-08-22T18:48:42.000Z"
7094,262,1,15456,0.99,"2005-08-23T01:07:01.000Z"
7095,262,1,15640,4.99,"2005-08-23T08:04:40.000Z"
7096,262,2,15771,4.99,"2005-08-23T13:18:46.000Z"
7097,262,1,15918,3.99,"2005-08-23T17:57:35.000Z"
7098,263,1,97,4.99,"2005-05-25T16:34:24.000Z"
7099,263,1,266,0.99,"2005-05-26T16:08:05.000Z"
7100,263,2,2126,8.99,"2005-06-17T20:54:36.000Z"
7101,263,2,3257,1.99,"2005-06-21T03:47:19.000Z"
7102,263,1,3578,4.99,"2005-07-06T03:47:05.000Z"
7103,263,2,3773,2.99,"2005-07-06T13:23:34.000Z"
7104,263,2,4637,0.99,"2005-07-08T08:49:54.000Z"
7105,263,2,4682,2.99,"2005-07-08T10:38:27.000Z"
7106,263,2,5125,2.99,"2005-07-09T07:25:28.000Z"
7107,263,2,5254,1.99,"2005-07-09T13:50:11.000Z"
7108,263,2,6376,4.99,"2005-07-11T21:40:23.000Z"
7109,263,1,6483,2.99,"2005-07-12T01:59:20.000Z"
7110,263,1,6808,1.99,"2005-07-12T17:36:42.000Z"
7111,263,2,7291,4.99,"2005-07-27T12:30:47.000Z"
7112,263,1,7425,4.99,"2005-07-27T17:18:35.000Z"
7113,263,1,7706,4.99,"2005-07-28T04:03:17.000Z"
7114,263,2,7833,1.99,"2005-07-28T08:46:14.000Z"
7115,263,1,10476,6.99,"2005-08-01T10:03:20.000Z"
7116,263,1,10775,2.99,"2005-08-01T20:59:52.000Z"
7117,263,1,11339,2.99,"2005-08-02T17:02:06.000Z"
7118,263,1,11822,0.99,"2005-08-17T12:32:39.000Z"
7119,263,2,12057,9.99,"2005-08-17T21:04:35.000Z"
7120,263,2,12432,5.99,"2005-08-18T10:35:13.000Z"
7121,263,2,12919,6.99,"2005-08-19T04:32:15.000Z"
7122,263,1,14335,3.99,"2005-08-21T08:33:07.000Z"
7123,263,2,14448,6.99,"2005-08-21T12:13:10.000Z"
7124,263,1,15322,4.99,"2005-08-22T20:20:30.000Z"
7125,263,2,15922,7.99,"2005-08-23T18:07:31.000Z"
7126,263,1,15293,0.99,"2006-02-14T15:16:03.000Z"
7127,264,2,1165,3.99,"2005-06-14T23:16:27.000Z"
7128,264,1,1206,4.99,"2005-06-15T02:27:07.000Z"
7129,264,1,3028,0.99,"2005-06-20T11:50:52.000Z"
7130,264,1,3403,3.99,"2005-06-21T15:55:06.000Z"
7131,264,1,3618,6.99,"2005-07-06T05:58:45.000Z"
7132,264,1,4328,4.99,"2005-07-07T18:03:17.000Z"
7133,264,1,4539,0.99,"2005-07-08T04:01:02.000Z"
7134,264,1,6340,8.99,"2005-07-11T19:46:05.000Z"
7135,264,2,6391,0.99,"2005-07-11T22:23:09.000Z"
7136,264,1,6395,2.99,"2005-07-11T22:29:29.000Z"
7137,264,1,6543,0.99,"2005-07-12T04:54:32.000Z"
7138,264,1,7006,8.99,"2005-07-27T01:42:20.000Z"
7139,264,2,9380,2.99,"2005-07-30T19:17:31.000Z"
7140,264,2,9515,0.99,"2005-07-31T00:35:05.000Z"
7141,264,1,9861,5.99,"2005-07-31T13:04:14.000Z"
7142,264,1,9932,5.99,"2005-07-31T15:19:48.000Z"
7143,264,2,10792,2.99,"2005-08-01T21:44:24.000Z"
7144,264,1,11527,3.99,"2005-08-17T00:25:06.000Z"
7145,264,2,11533,0.99,"2005-08-17T00:34:53.000Z"
7146,264,1,11539,2.99,"2005-08-17T00:45:41.000Z"
7147,264,1,12518,4.99,"2005-08-18T13:41:32.000Z"
7148,264,2,13590,2.99,"2005-08-20T05:48:59.000Z"
7149,264,1,13664,5.99,"2005-08-20T08:18:36.000Z"
7150,264,1,15595,4.99,"2005-08-23T06:19:12.000Z"
7151,264,2,14243,2.99,"2006-02-14T15:16:03.000Z"
7152,265,2,74,0.99,"2005-05-25T11:09:48.000Z"
7153,265,2,2027,7.99,"2005-06-17T13:06:56.000Z"
7154,265,2,2562,4.99,"2005-06-19T03:15:05.000Z"
7155,265,1,2598,2.99,"2005-06-19T05:59:57.000Z"
7156,265,1,3823,2.99,"2005-07-06T15:41:27.000Z"
7157,265,1,4610,0.99,"2005-07-08T07:28:05.000Z"
7158,265,1,4797,2.99,"2005-07-08T16:39:05.000Z"
7159,265,2,5029,7.99,"2005-07-09T02:35:32.000Z"
7160,265,1,5417,4.99,"2005-07-09T20:34:09.000Z"
7161,265,1,5710,9.99,"2005-07-10T10:32:52.000Z"
7162,265,1,6068,4.99,"2005-07-11T04:41:09.000Z"
7163,265,2,6371,4.99,"2005-07-11T21:31:51.000Z"
7164,265,2,6553,5.99,"2005-07-12T05:06:39.000Z"
7165,265,2,6921,6.99,"2005-07-12T22:39:03.000Z"
7166,265,2,7414,1.99,"2005-07-27T16:46:07.000Z"
7167,265,1,7704,2.99,"2005-07-28T04:02:13.000Z"
7168,265,1,8278,5.99,"2005-07-29T01:42:55.000Z"
7169,265,2,8489,2.99,"2005-07-29T08:58:03.000Z"
7170,265,2,8665,0.99,"2005-07-29T15:39:29.000Z"
7171,265,1,9416,2.99,"2005-07-30T20:52:45.000Z"
7172,265,2,10592,3.99,"2005-08-01T14:13:00.000Z"
7173,265,2,11000,3.99,"2005-08-02T04:56:14.000Z"
7174,265,1,12207,1.99,"2005-08-18T02:24:07.000Z"
7175,265,2,12346,4.99,"2005-08-18T07:17:55.000Z"
7176,265,2,13700,8.99,"2005-08-20T09:26:17.000Z"
7177,265,2,14125,4.99,"2005-08-21T01:32:16.000Z"
7178,265,1,14547,6.99,"2005-08-21T15:51:38.000Z"
7179,265,2,14556,6.99,"2005-08-21T16:03:27.000Z"
7180,265,1,14943,2.99,"2005-08-22T05:59:59.000Z"
7181,266,1,86,1.99,"2005-05-25T13:36:12.000Z"
7182,266,2,651,2.99,"2005-05-28T19:46:50.000Z"
7183,266,2,1280,5.99,"2005-06-15T08:16:06.000Z"
7184,266,2,2065,4.99,"2005-06-17T16:03:46.000Z"
7185,266,2,3002,4.99,"2005-06-20T09:56:12.000Z"
7186,266,1,3059,4.99,"2005-06-20T13:38:41.000Z"
7187,266,2,3585,0.99,"2005-07-06T04:22:36.000Z"
7188,266,2,5362,5.99,"2005-07-09T18:16:08.000Z"
7189,266,1,5577,4.99,"2005-07-10T03:58:40.000Z"
7190,266,1,8492,2.99,"2005-07-29T09:04:17.000Z"
7191,266,2,9109,5.99,"2005-07-30T08:58:24.000Z"
7192,266,2,10747,4.99,"2005-08-01T19:59:41.000Z"
7193,266,2,10910,5.99,"2005-08-02T01:54:34.000Z"
7194,266,2,11233,5.99,"2005-08-02T13:06:11.000Z"
7195,266,1,11321,4.99,"2005-08-02T16:15:07.000Z"
7196,266,2,11626,0.99,"2005-08-17T04:25:42.000Z"
7197,266,1,11726,0.99,"2005-08-17T08:11:10.000Z"
7198,266,1,12255,4.99,"2005-08-18T04:07:20.000Z"
7199,266,2,12378,0.99,"2005-08-18T08:26:13.000Z"
7200,266,1,12405,6.99,"2005-08-18T09:37:30.000Z"
7201,266,1,12715,4.99,"2005-08-18T21:09:38.000Z"
7202,266,1,13468,8.99,"2005-08-20T00:56:44.000Z"
7203,266,1,13556,6.99,"2005-08-20T04:10:26.000Z"
7204,266,1,14080,1.99,"2005-08-20T23:29:50.000Z"
7205,266,1,14492,2.99,"2005-08-21T13:59:08.000Z"
7206,266,1,14877,0.99,"2005-08-22T03:39:56.000Z"
7207,266,1,15181,2.99,"2005-08-22T15:46:20.000Z"
7208,266,1,15346,4.99,"2005-08-22T21:06:00.000Z"
7209,267,2,91,6.99,"2005-05-25T14:57:22.000Z"
7210,267,1,436,4.99,"2005-05-27T17:21:04.000Z"
7211,267,2,1030,4.99,"2005-05-31T04:06:47.000Z"
7212,267,2,1257,4.99,"2005-06-15T06:15:36.000Z"
7213,267,2,1349,4.99,"2005-06-15T12:49:02.000Z"
7214,267,2,2265,2.99,"2005-06-18T06:03:27.000Z"
7215,267,2,2578,7.99,"2005-06-19T04:40:06.000Z"
7216,267,1,2582,6.99,"2005-06-19T04:56:27.000Z"
7217,267,2,2699,2.99,"2005-06-19T13:29:28.000Z"
7218,267,2,2754,4.99,"2005-06-19T16:55:59.000Z"
7219,267,1,2877,1.99,"2005-06-20T01:07:16.000Z"
7220,267,2,3090,0.99,"2005-06-20T16:00:19.000Z"
7221,267,1,3817,2.99,"2005-07-06T15:31:45.000Z"
7222,267,1,5340,6.99,"2005-07-09T17:11:35.000Z"
7223,267,1,6070,0.99,"2005-07-11T04:47:42.000Z"
7224,267,1,6706,3.99,"2005-07-12T12:59:16.000Z"
7225,267,1,8190,4.99,"2005-07-28T22:47:06.000Z"
7226,267,1,8572,1.99,"2005-07-29T11:51:24.000Z"
7227,267,2,9059,3.99,"2005-07-30T07:18:44.000Z"
7228,267,1,9308,6.99,"2005-07-30T16:53:21.000Z"
7229,267,2,9403,4.99,"2005-07-30T20:18:53.000Z"
7230,267,2,9807,2.99,"2005-07-31T11:13:52.000Z"
7231,267,2,10048,4.99,"2005-07-31T19:08:56.000Z"
7232,267,1,10343,2.99,"2005-08-01T05:15:47.000Z"
7233,267,2,11373,0.99,"2005-08-02T18:14:12.000Z"
7234,267,1,11690,6.99,"2005-08-17T06:44:22.000Z"
7235,267,1,12320,4.99,"2005-08-18T06:26:51.000Z"
7236,267,1,12979,4.99,"2005-08-19T07:00:35.000Z"
7237,267,2,13236,9.99,"2005-08-19T16:18:24.000Z"
7238,267,1,14131,5.99,"2005-08-21T01:43:40.000Z"
7239,267,2,15020,3.99,"2005-08-22T08:54:12.000Z"
7240,267,1,15208,3.99,"2005-08-22T16:35:47.000Z"
7241,267,1,15768,0.99,"2005-08-23T13:14:47.000Z"
7242,267,1,15903,3.99,"2005-08-23T17:30:40.000Z"
7243,267,2,12066,7.98,"2006-02-14T15:16:03.000Z"
7244,267,2,13713,0,"2006-02-14T15:16:03.000Z"
7245,268,1,1394,2.99,"2005-06-15T16:17:21.000Z"
7246,268,2,1450,4.99,"2005-06-15T19:22:08.000Z"
7247,268,2,1551,3.99,"2005-06-16T02:01:15.000Z"
7248,268,1,2133,0.99,"2005-06-17T21:10:05.000Z"
7249,268,2,2324,4.99,"2005-06-18T10:00:33.000Z"
7250,268,2,2858,2.99,"2005-06-19T23:17:11.000Z"
7251,268,1,3066,3.99,"2005-06-20T13:55:41.000Z"
7252,268,1,3361,1.99,"2005-06-21T12:14:23.000Z"
7253,268,2,3670,4.99,"2005-07-06T08:56:43.000Z"
7254,268,2,4626,4.99,"2005-07-08T08:18:21.000Z"
7255,268,1,5039,7.99,"2005-07-09T03:14:45.000Z"
7256,268,2,5671,2.99,"2005-07-10T08:18:22.000Z"
7257,268,2,5793,2.99,"2005-07-10T14:33:00.000Z"
7258,268,2,5888,6.99,"2005-07-10T19:52:17.000Z"
7259,268,1,6120,3.99,"2005-07-11T07:49:53.000Z"
7260,268,2,6489,1.99,"2005-07-12T02:22:46.000Z"
7261,268,1,8931,2.99,"2005-07-30T02:30:07.000Z"
7262,268,2,9436,7.99,"2005-07-30T21:33:01.000Z"
7263,268,2,9531,3.99,"2005-07-31T01:11:53.000Z"
7264,268,1,10040,1.99,"2005-07-31T18:54:15.000Z"
7265,268,2,11462,7.99,"2005-08-02T21:36:46.000Z"
7266,268,2,11828,6.99,"2005-08-17T12:48:28.000Z"
7267,268,2,12007,2.99,"2005-08-17T19:10:34.000Z"
7268,268,2,12694,4.99,"2005-08-18T20:10:39.000Z"
7269,268,2,13880,5.99,"2005-08-20T15:18:20.000Z"
7270,268,2,14249,4.99,"2005-08-21T05:38:05.000Z"
7271,268,2,14373,4.99,"2005-08-21T09:44:53.000Z"
7272,268,1,14874,0.99,"2005-08-22T03:32:05.000Z"
7273,268,2,15183,2.99,"2005-08-22T15:49:54.000Z"
7274,269,2,7,1.99,"2005-05-24T23:11:53.000Z"
7275,269,1,98,0.99,"2005-05-25T16:48:24.000Z"
7276,269,2,678,6.99,"2005-05-28T23:15:48.000Z"
7277,269,2,703,0.99,"2005-05-29T02:29:36.000Z"
7278,269,1,750,4.99,"2005-05-29T09:41:40.000Z"
7279,269,2,1099,2.99,"2005-05-31T13:54:48.000Z"
7280,269,1,1334,3.99,"2005-06-15T11:43:09.000Z"
7281,269,2,1909,2.99,"2005-06-17T05:11:04.000Z"
7282,269,2,2493,6.99,"2005-06-18T22:12:09.000Z"
7283,269,1,4125,9.99,"2005-07-07T07:20:29.000Z"
7284,269,2,4804,0.99,"2005-07-08T16:57:30.000Z"
7285,269,2,4880,6.99,"2005-07-08T19:36:17.000Z"
7286,269,1,6440,2.99,"2005-07-12T00:25:04.000Z"
7287,269,1,6626,5.99,"2005-07-12T09:16:24.000Z"
7288,269,2,6804,4.99,"2005-07-12T17:22:06.000Z"
7289,269,1,7032,4.99,"2005-07-27T03:03:09.000Z"
7290,269,1,7537,6.99,"2005-07-27T21:36:09.000Z"
7291,269,1,7972,2.99,"2005-07-28T14:07:46.000Z"
7292,269,2,10566,2.99,"2005-08-01T13:12:11.000Z"
7293,269,1,10908,4.99,"2005-08-02T01:53:06.000Z"
7294,269,1,11014,4.99,"2005-08-02T05:12:22.000Z"
7295,269,1,11915,3.99,"2005-08-17T16:05:28.000Z"
7296,269,1,12344,4.99,"2005-08-18T07:15:19.000Z"
7297,269,2,13142,5.99,"2005-08-19T12:42:28.000Z"
7298,269,2,13759,2.99,"2005-08-20T11:24:48.000Z"
7299,269,1,14266,4.99,"2005-08-21T06:20:51.000Z"
7300,269,2,14693,6.99,"2005-08-21T20:44:19.000Z"
7301,269,2,15788,2.99,"2005-08-23T13:54:39.000Z"
7302,269,1,13025,3.98,"2006-02-14T15:16:03.000Z"
7303,269,2,12610,0,"2006-02-14T15:16:03.000Z"
7304,270,1,193,1.99,"2005-05-26T06:41:48.000Z"
7305,270,1,1040,4.99,"2005-05-31T05:35:16.000Z"
7306,270,1,1345,4.99,"2005-06-15T12:32:13.000Z"
7307,270,1,1896,6.99,"2005-06-17T04:25:46.000Z"
7308,270,1,2115,3.99,"2005-06-17T20:02:16.000Z"
7309,270,2,3164,5.99,"2005-06-20T21:29:00.000Z"
7310,270,1,3501,3.99,"2005-07-06T00:11:28.000Z"
7311,270,1,3987,9.99,"2005-07-06T23:28:24.000Z"
7312,270,2,5533,0.99,"2005-07-10T02:19:28.000Z"
7313,270,2,6520,4.99,"2005-07-12T04:05:16.000Z"
7314,270,1,8355,2.99,"2005-07-29T04:57:43.000Z"
7315,270,2,8618,3.99,"2005-07-29T13:48:20.000Z"
7316,270,1,10069,3.99,"2005-07-31T19:43:18.000Z"
7317,270,1,10461,7.99,"2005-08-01T09:32:53.000Z"
7318,270,2,10579,5.99,"2005-08-01T13:48:22.000Z"
7319,270,2,10648,4.99,"2005-08-01T16:08:52.000Z"
7320,270,1,11389,2.99,"2005-08-02T18:39:12.000Z"
7321,270,1,11810,0.99,"2005-08-17T11:56:48.000Z"
7322,270,2,11841,2.99,"2005-08-17T13:12:20.000Z"
7323,270,1,11917,2.99,"2005-08-17T16:08:17.000Z"
7324,270,1,12192,2.99,"2005-08-18T02:01:40.000Z"
7325,270,1,12442,2.99,"2005-08-18T10:50:07.000Z"
7326,270,2,13945,1.99,"2005-08-20T17:43:56.000Z"
7327,270,1,14618,0.99,"2005-08-21T18:09:51.000Z"
7328,270,2,15620,6.99,"2005-08-23T07:10:22.000Z"
7329,271,1,1096,8.99,"2005-05-31T13:30:49.000Z"
7330,271,2,1852,2.99,"2005-06-17T00:38:20.000Z"
7331,271,1,3640,1.99,"2005-07-06T07:12:26.000Z"
7332,271,2,4545,2.99,"2005-07-08T04:17:47.000Z"
7333,271,2,5878,1.99,"2005-07-10T19:09:57.000Z"
7334,271,1,5922,2.99,"2005-07-10T21:36:53.000Z"
7335,271,1,6024,2.99,"2005-07-11T02:16:47.000Z"
7336,271,1,7618,3.99,"2005-07-28T00:24:14.000Z"
7337,271,1,8592,0.99,"2005-07-29T12:33:58.000Z"
7338,271,1,9821,4.99,"2005-07-31T11:47:54.000Z"
7339,271,2,10143,7.99,"2005-07-31T22:11:43.000Z"
7340,271,2,10310,4.99,"2005-08-01T04:24:47.000Z"
7341,271,1,10599,3.99,"2005-08-01T14:23:58.000Z"
7342,271,1,11431,2.99,"2005-08-02T20:05:16.000Z"
7343,271,1,12219,4.99,"2005-08-18T02:49:54.000Z"
7344,271,2,14234,0.99,"2005-08-21T05:07:12.000Z"
7345,271,2,14355,4.99,"2005-08-21T09:08:29.000Z"
7346,271,1,15244,2.99,"2005-08-22T17:48:42.000Z"
7347,272,1,33,0.99,"2005-05-25T04:18:51.000Z"
7348,272,1,405,6.99,"2005-05-27T13:32:39.000Z"
7349,272,1,1041,6.99,"2005-05-31T05:46:23.000Z"
7350,272,1,1072,0.99,"2005-05-31T09:52:50.000Z"
7351,272,2,1604,4.99,"2005-06-16T06:14:25.000Z"
7352,272,2,2546,5.99,"2005-06-19T02:39:39.000Z"
7353,272,1,3323,5.99,"2005-06-21T08:45:33.000Z"
7354,272,2,5047,3.99,"2005-07-09T03:44:15.000Z"
7355,272,2,5158,2.99,"2005-07-09T08:53:09.000Z"
7356,272,2,7300,7.99,"2005-07-27T12:50:17.000Z"
7357,272,2,7658,2.99,"2005-07-28T02:09:12.000Z"
7358,272,1,8248,7.99,"2005-07-29T00:41:56.000Z"
7359,272,2,9787,10.99,"2005-07-31T10:26:19.000Z"
7360,272,1,10736,2.99,"2005-08-01T19:30:21.000Z"
7361,272,2,11003,2.99,"2005-08-02T05:03:05.000Z"
7362,272,2,11597,8.99,"2005-08-17T03:02:56.000Z"
7363,272,1,11881,0.99,"2005-08-17T14:31:56.000Z"
7364,272,2,12006,6.99,"2005-08-17T19:09:12.000Z"
7365,272,2,13274,2.99,"2005-08-19T17:50:03.000Z"
7366,272,1,13903,2.99,"2005-08-20T16:07:55.000Z"
7367,273,2,122,3.99,"2005-05-25T19:46:21.000Z"
7368,273,2,980,0.99,"2005-05-30T21:45:19.000Z"
7369,273,2,1391,6.99,"2005-06-15T16:11:21.000Z"
7370,273,2,1747,6.99,"2005-06-16T16:53:33.000Z"
7371,273,2,1765,4.99,"2005-06-16T17:56:10.000Z"
7372,273,1,2301,1.99,"2005-06-18T08:24:03.000Z"
7373,273,1,3202,0.99,"2005-06-21T00:33:47.000Z"
7374,273,2,3556,2.99,"2005-07-06T02:46:13.000Z"
7375,273,1,4937,5.99,"2005-07-08T22:29:59.000Z"
7376,273,1,5256,7.99,"2005-07-09T13:55:45.000Z"
7377,273,2,5435,7.99,"2005-07-09T21:28:07.000Z"
7378,273,1,5605,2.99,"2005-07-10T05:06:45.000Z"
7379,273,1,6592,8.99,"2005-07-12T07:19:35.000Z"
7380,273,1,6635,1.99,"2005-07-12T09:47:58.000Z"
7381,273,2,6696,2.99,"2005-07-12T12:44:04.000Z"
7382,273,1,6717,5.99,"2005-07-12T13:35:02.000Z"
7383,273,1,8449,2.99,"2005-07-29T07:42:25.000Z"
7384,273,1,9186,4.99,"2005-07-30T12:13:48.000Z"
7385,273,2,9285,5.99,"2005-07-30T15:26:08.000Z"
7386,273,2,9391,0.99,"2005-07-30T19:48:41.000Z"
7387,273,2,9693,3.99,"2005-07-31T07:11:50.000Z"
7388,273,2,9729,0.99,"2005-07-31T08:43:43.000Z"
7389,273,1,10272,8.99,"2005-08-01T03:14:34.000Z"
7390,273,1,10753,3.99,"2005-08-01T20:09:24.000Z"
7391,273,1,10768,6.99,"2005-08-01T20:39:32.000Z"
7392,273,1,11282,4.99,"2005-08-02T14:35:03.000Z"
7393,273,2,11509,4.99,"2005-08-16T23:29:53.000Z"
7394,273,1,12692,0.99,"2005-08-18T20:09:19.000Z"
7395,273,2,13738,4.99,"2005-08-20T10:42:42.000Z"
7396,273,1,13955,5.99,"2005-08-20T18:05:12.000Z"
7397,273,2,14092,4.99,"2005-08-21T00:14:32.000Z"
7398,273,2,14558,2.99,"2005-08-21T16:10:50.000Z"
7399,273,2,14911,2.99,"2005-08-22T04:51:42.000Z"
7400,273,2,15372,2.99,"2005-08-22T21:59:51.000Z"
7401,273,1,15760,6.99,"2005-08-23T12:50:00.000Z"
7402,274,1,147,2.99,"2005-05-26T00:17:50.000Z"
7403,274,1,208,4.99,"2005-05-26T08:10:22.000Z"
7404,274,2,301,2.99,"2005-05-26T21:06:14.000Z"
7405,274,1,394,5.99,"2005-05-27T11:26:11.000Z"
7406,274,2,474,2.99,"2005-05-27T22:11:56.000Z"
7407,274,1,892,4.99,"2005-05-30T08:02:56.000Z"
7408,274,1,2098,0.99,"2005-06-17T18:42:09.000Z"
7409,274,2,3291,9.99,"2005-06-21T06:55:36.000Z"
7410,274,2,3532,5.99,"2005-07-06T01:24:38.000Z"
7411,274,1,4147,2.99,"2005-07-07T08:32:12.000Z"
7412,274,2,4582,2.99,"2005-07-08T06:09:09.000Z"
7413,274,2,6389,3.99,"2005-07-11T22:18:20.000Z"
7414,274,2,8259,0.99,"2005-07-29T01:05:16.000Z"
7415,274,2,8406,5.99,"2005-07-29T06:34:45.000Z"
7416,274,2,8517,7.99,"2005-07-29T10:00:48.000Z"
7417,274,1,9331,4.99,"2005-07-30T17:46:50.000Z"
7418,274,1,9677,4.99,"2005-07-31T06:39:45.000Z"
7419,274,2,10059,4.99,"2005-07-31T19:20:49.000Z"
7420,274,1,10790,1.99,"2005-08-01T21:38:37.000Z"
7421,274,2,10855,0.99,"2005-08-02T00:06:37.000Z"
7422,274,1,11058,3.99,"2005-08-02T06:38:44.000Z"
7423,274,2,11363,2.99,"2005-08-02T17:48:39.000Z"
7424,274,1,12321,3.99,"2005-08-18T06:27:05.000Z"
7425,274,1,13103,2.99,"2005-08-19T11:05:51.000Z"
7426,274,2,13129,8.99,"2005-08-19T12:05:04.000Z"
7427,274,1,13549,8.99,"2005-08-20T03:58:41.000Z"
7428,274,1,14012,0.99,"2005-08-20T20:42:12.000Z"
7429,274,1,14066,7.99,"2005-08-20T22:45:58.000Z"
7430,274,2,14164,7.99,"2005-08-21T02:58:02.000Z"
7431,274,1,14388,4.99,"2005-08-21T10:15:13.000Z"
7432,274,2,15143,2.99,"2005-08-22T13:46:24.000Z"
7433,274,1,15260,2.99,"2005-08-22T18:24:16.000Z"
7434,274,2,15328,2.99,"2005-08-22T20:31:38.000Z"
7435,274,2,15819,3.99,"2005-08-23T15:01:54.000Z"
7436,274,1,13486,0.99,"2006-02-14T15:16:03.000Z"
7437,275,2,336,2.99,"2005-05-27T03:15:23.000Z"
7438,275,2,1797,3.99,"2005-06-16T20:13:03.000Z"
7439,275,2,2414,0.99,"2005-06-18T17:01:55.000Z"
7440,275,1,2646,4.99,"2005-06-19T09:56:01.000Z"
7441,275,1,3355,2.99,"2005-06-21T11:30:47.000Z"
7442,275,2,4396,0.99,"2005-07-07T21:14:19.000Z"
7443,275,1,4634,0.99,"2005-07-08T08:40:02.000Z"
7444,275,2,4912,9.99,"2005-07-08T21:26:11.000Z"
7445,275,2,6301,5.99,"2005-07-11T17:54:09.000Z"
7446,275,2,6856,0.99,"2005-07-12T19:50:16.000Z"
7447,275,1,7553,2.99,"2005-07-27T22:11:36.000Z"
7448,275,2,7596,4.99,"2005-07-27T23:33:57.000Z"
7449,275,1,8746,2.99,"2005-07-29T19:03:15.000Z"
7450,275,2,9258,2.99,"2005-07-30T14:31:31.000Z"
7451,275,1,10479,6.99,"2005-08-01T10:11:25.000Z"
7452,275,2,11309,1.99,"2005-08-02T15:50:55.000Z"
7453,275,1,11610,4.99,"2005-08-17T03:43:37.000Z"
7454,275,2,12589,5.99,"2005-08-18T16:06:31.000Z"
7455,275,1,12606,1.99,"2005-08-18T17:02:21.000Z"
7456,275,1,13037,3.99,"2005-08-19T08:53:57.000Z"
7457,275,2,13860,2.99,"2005-08-20T14:55:09.000Z"
7458,275,2,13865,1.99,"2005-08-20T15:04:09.000Z"
7459,275,2,13902,0.99,"2005-08-20T16:07:08.000Z"
7460,275,2,14063,0.99,"2005-08-20T22:36:40.000Z"
7461,275,1,14187,5.99,"2005-08-21T03:32:03.000Z"
7462,275,1,14296,2.99,"2005-08-21T07:13:23.000Z"
7463,275,2,14483,5.99,"2005-08-21T13:43:59.000Z"
7464,275,2,14727,4.99,"2005-08-21T22:12:45.000Z"
7465,275,2,15269,2.99,"2005-08-22T18:39:44.000Z"
7466,275,2,15496,3.99,"2005-08-23T02:30:23.000Z"
7467,276,1,736,3.99,"2005-05-29T08:10:07.000Z"
7468,276,1,860,10.99,"2005-05-30T02:45:16.000Z"
7469,276,1,1352,0.99,"2005-06-15T12:58:27.000Z"
7470,276,2,2763,4.99,"2005-06-19T17:23:34.000Z"
7471,276,2,3064,6.99,"2005-06-20T13:53:13.000Z"
7472,276,2,3714,2.99,"2005-07-06T10:51:28.000Z"
7473,276,1,4715,0.99,"2005-07-08T12:15:37.000Z"
7474,276,2,5186,4.99,"2005-07-09T10:18:40.000Z"
7475,276,2,5246,4.99,"2005-07-09T13:25:18.000Z"
7476,276,2,7282,5.99,"2005-07-27T12:00:19.000Z"
7477,276,2,7842,2.99,"2005-07-28T09:10:06.000Z"
7478,276,1,9070,0.99,"2005-07-30T07:40:39.000Z"
7479,276,1,9080,1.99,"2005-07-30T08:02:39.000Z"
7480,276,1,9102,4.99,"2005-07-30T08:48:20.000Z"
7481,276,1,9229,8.99,"2005-07-30T13:38:17.000Z"
7482,276,2,10149,5.99,"2005-07-31T22:20:46.000Z"
7483,276,2,10691,0.99,"2005-08-01T18:09:53.000Z"
7484,276,1,10763,2.99,"2005-08-01T20:32:27.000Z"
7485,276,2,11085,2.99,"2005-08-02T07:36:44.000Z"
7486,276,1,11636,4.99,"2005-08-17T04:36:31.000Z"
7487,276,2,11961,3.99,"2005-08-17T17:28:01.000Z"
7488,276,2,12178,5.99,"2005-08-18T01:17:32.000Z"
7489,276,2,12251,4.99,"2005-08-18T03:59:02.000Z"
7490,276,1,12650,4.99,"2005-08-18T18:33:20.000Z"
7491,276,1,14000,4.99,"2005-08-20T20:06:05.000Z"
7492,276,2,15718,2.99,"2005-08-23T11:05:17.000Z"
7493,276,1,15769,3.99,"2005-08-23T13:16:15.000Z"
7494,276,2,15923,4.99,"2005-08-23T18:08:19.000Z"
7495,277,2,308,6.99,"2005-05-26T22:01:39.000Z"
7496,277,1,1331,2.99,"2005-06-15T11:34:33.000Z"
7497,277,2,1717,2.99,"2005-06-16T14:47:16.000Z"
7498,277,2,2162,3.99,"2005-06-17T23:45:47.000Z"
7499,277,2,2723,4.99,"2005-06-19T14:55:23.000Z"
7500,277,1,3247,5.99,"2005-06-21T03:12:15.000Z"
7501,277,2,3274,4.99,"2005-06-21T05:30:36.000Z"
7502,277,1,3344,2.99,"2005-06-21T10:57:27.000Z"
7503,277,2,3740,5.99,"2005-07-06T11:55:35.000Z"
7504,277,2,3897,2.99,"2005-07-06T19:11:43.000Z"
7505,277,1,4290,4.99,"2005-07-07T15:47:10.000Z"
7506,277,2,4987,5.99,"2005-07-09T00:45:41.000Z"
7507,277,1,5861,0.99,"2005-07-10T18:14:22.000Z"
7508,277,1,5913,2.99,"2005-07-10T20:58:55.000Z"
7509,277,2,6455,2.99,"2005-07-12T01:01:58.000Z"
7510,277,1,6487,5.99,"2005-07-12T02:17:00.000Z"
7511,277,2,7423,4.99,"2005-07-27T17:11:47.000Z"
7512,277,2,8410,2.99,"2005-07-29T06:41:36.000Z"
7513,277,2,9669,4.99,"2005-07-31T06:31:36.000Z"
